"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-06","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","71",",,W","52",",,W","   40",",,W","   60",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-07","12.08",",,W",,,"0.36",",,W,2400","0.0",",,W","0.0",",,W,2400","66","H,,S","81",",,W","55",",,W","  210",",,W","  180",",,W","21.0",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-08","11.41",",,W",,,"0.04",",,W,2400","0.0","T,,W","0.0",",,W,2400","73","H,,S","84",",,W","61",",,W","  340",",,W","  340",",,W","28.0",",,W","35.1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-09","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","85",",,W","60",",,W","  230",",,W","  210",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-10","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","80","H,,S","92",",,W","68",",,W","  250",",,W","  250",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-11","8.28",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","72",",,W","58",",,W","   40",",,W","   30",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-12","8.28",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","67",",,W","56",",,W","   30",",,W","   20",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-13","6.71",",,W",,,"0.40",",,W,2400","0.0",",,W","0.0",",,W,2400","66","H,,S","86",",,W","56",",,W","  130",",,W","  150",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-14","6.93",",,W",,,"0.60",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","83",",,W","68",",,W","  260",",,W","  230",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-15","5.59",",,W",,,"2.56",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","80",",,W","68",",,W","  350",",,W","  340",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-16","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","72",",,W","56",",,W","   20",",,W",,,"14.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-17","4.70",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W,2400","61","H,,S","72",",,W","56",",,W","  190",",,W","  360",",,W","8.9",",,W","11.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-18","10.29",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","79",",,W","58",",,W","   10",",,W","   10",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-19","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","61","H,,S","67",",,W","54",",,W","   40",",,W","   40",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-20","7.16",",,W",,,"0.31",",,W,2400","0.0",",,W","0.0",",,W,2400","63","H,,S","78",",,W","53",",,W","  160",",,W","  160",",,W","25.1",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-21","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","84",",,W","67",",,W","  270",",,W","  260",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-22","10.51",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","83",",,W","66",",,W","  200",",,W","  200",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-23","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","82",",,W","63",",,W","  330",",,W","  330",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-24","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","79",",,W","60",",,W","  270",",,W","  250",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-25","7.16",",,W",,,"1.01",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","79",",,W","61",",,W","  360",",,W","  350",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-26","9.40",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W,2400","63","H,,S","67",",,W","58",",,W","   40",",,W","   40",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-27","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","76",",,W","56",",,W","   40",",,W","   40",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-28","3.80",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","79",",,W","54",",,W","  180",",,W","  180",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-29","4.03",",,W",,,"0.62",",,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","75",",,W","64",",,W","   80",",,W","   90",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-06-30","8.50",",,W",,,"0.17",",,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","77",",,W","57",",,W","   40",",,W","  340",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-01","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","61","H,,S","69",",,W","54",",,W","   60",",,W","   30",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-02","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","59","H,,S","69",",,W","53",",,W","   40",",,W","   50",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-03","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","77",",,W","55",",,W","   60",",,W","   60",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-04","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","81",",,W","59",",,W","   70",",,W","  260",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-05","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","83",",,W","60",",,W","  180",",,W","  210",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-06","9.62",",,W",,,"0.49",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","85",",,W","64",",,W","  280",",,W","  270",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-07","14.32",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","71",",,W","55",",,W","   30",",,W","   20",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-08","7.61",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","67",",,W","54",",,W","   70",",,W","   30",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-09","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","77",",,W","58",",,W","   20",",,W","   10",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-10","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","83",",,W","59",",,W","  100",",,W","   80",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-11","5.14",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","78",",,W","61",",,W","  140",",,W","  190",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-12","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","83",",,W","69",",,W","  130",",,W","  130",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-13","9.62",",,W",,,"0.42",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","86",",,W","68",",,W","  320",",,W","  320",",,W","32.0",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-14","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","83",",,W","61",",,W","   10",",,W","   10",",,W","23.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-15","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","66","H,,S","75",",,W","59",",,W","   20",",,W","   10",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-16","7.61",",,W",,,"0.97",",,W,2400","0.0",",,W","0.0",",,W,2400","66","H,,S","75",",,W","58",",,W","  150",",,W","  150",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-17","8.05",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","92",",,W","71",",,W","  290",",,W","  260",",,W","23.0",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-18","8.28",",,W",,,"0.54",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","89",",,W","73",",,W","  150",",,W","   30",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-19","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","85",",,W","65",",,W","  300",",,W","  320",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-20","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","85",",,W","63",",,W","  260",",,W","  250",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-21","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","82",",,W","65",",,W","  340",",,W","  330",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-22","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","83",",,W","64",",,W","  100",",,W","   90",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-23","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","85",",,W","63",",,W","  100",",,W","   40",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-24","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","84",",,W","64",",,W","  200",",,W","  210",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-25","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","80","H,,S","91",",,W","69",",,W","   60",",,W","   70",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-26","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","80",",,W","64",",,W","   70",",,W","   40",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-27","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","88",",,W","67",",,W","  110",",,W","  110",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-28","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","91",",,W","67",",,W","  140",",,W","  130",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-29","10.96",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","81","H,,S","88",",,W","70",",,W","  330",",,W","  280",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-30","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","88",",,W","65",",,W","  300",",,W","  320",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-07-31","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","87",",,W","67",",,W","  320",",,W","  320",",,W","25.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-01","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","87",",,W","64",",,W","  250",",,W","  260",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-02","13.87",",,W",,,"0.53",",,W,2400","0.0","T,,W","0.0",",,W,2400","80","H,,S","91",",,W","67",",,W","  260",",,W","  270",",,W","36.9",",,W","52.1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-03","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","82",",,W","67",",,W","  310",",,W","  320",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-04","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","82",",,W","61",",,W","  290",",,W","  290",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-05","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","82",",,W","61",",,W","   70",",,W","   60",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-06","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","83",",,W","64",",,W","   70",",,W","  100",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-07","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","83",",,W","63",",,W","  190",",,W","  160",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-08","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","82",",,W","68",",,W","  330",",,W","  330",",,W","17.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-09","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","80",",,W","67",",,W","  180",",,W","  170",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-10","6.04",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","84",",,W","68",",,W","   10",",,W","   10",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-11","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","82",",,W","65",",,W","   40",",,W","   60",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-12","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","81",",,W","61",",,W","   50",",,W","   60",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-13","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","85",",,W","65",",,W","  240",",,W","  250",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-14","9.84",",,W",,,"0.21",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","90",",,W","67",",,W","  350",",,W","  320",",,W","29.1",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-15","5.37",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","92",",,W","67",",,W","  180",",,W","  300",",,W","18.1",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-16","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","89",",,W","71",",,W","  200",",,W","  200",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-17","7.16",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","88",",,W","68",",,W","  180",",,W","  190",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-18","8.72",",,W",,,"0.40",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","83",",,W","67",",,W","  180",",,W","  180",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-19","13.42",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","75",",,W","62",",,W","  220",",,W","  250",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-20","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","74",",,W","59",",,W","  280",",,W","  290",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-21","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","82",",,W","55",",,W","  180",",,W","  190",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-22","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","81",",,W","60",",,W","  180",",,W","  160",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-23","11.41",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","77",",,W","61",",,W","  280",",,W","  290",",,W","23.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
